"","quad","site","real.date","comm.date","month","urch","chit","treat","BASP","CCAP","EALM","RFSP","OPCA","RBSP","AGFI","BFSP","DICL","Cris","HEPA","PHPA","BRUP","HBCO","SPS1","SPS3","SPS8","SPS9","SPS10","SPOT","MSP1","SYSP","SCUN","BRSH","EUBI","DELI","HYSP","EPSC","BAEL","MEFA.t","GERU","DOCO","DOFE","TUBE","PSOC","VECO","BACR","PSCH","TETR","CHHA","POMA","META","PYST","PEAN","CLHU","DICA","TCM3","DITR","EUPU","SYPA","APPO","APSO","TCM2","TCOT","BOVI","Chel","Core","CNFI","HAIG","Stye","ASPA","TSV1","TSV2","TSOT","INOT","OTHE","SHEL","FUZZ","RUBB"
"461","PG2_10","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0,0.065016103,0.233494364,0,0,0.016505636,0.052536232,0,0.004428341,0,0,0,0,0,0,0,0,0,0,0.012681159,0,0,0,0.008655395,0.20531401,0,0,0,0.000603865,0,0,0,0,0.000201288,0.025764895,0,0,0,0.024557166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004025765,0.346215781,0
"462","PG2_27","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.112076649,0.164884135,0,0,0.000222816,0.008912656,0,0.036319073,0,0,0,0,0,0.03587344,0,0,0,0,0.022727273,0,0,0.004901961,0.004679144,0.156194296,0,0.013368984,0,0.000222816,0,0,0,0,0.022727273,0.023841355,0,0,0.000222816,0.005124777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004456328,0,0,0,0,0,0,0,0,0,0,0,0.383244207,0
"463","PG2_98","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0,0.047093144,0.191914982,0,0,0.004167535,0.129193582,0,0.004167535,0.004584288,0,0,0.000208377,0,0,0,0,0,0,0.008751823,0,0,0,0.004167535,0.175244843,0,0.004375912,0,0.004375912,0,0,0,0,0,0.013127735,0,0,0,0.004375912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404250886,0
"464","PG2_99","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.02114612,0.106576443,0.093254388,0,0,0.033833791,0.084584479,0,0.021357581,0,0,0,0.000211461,0,0,0,0,0,0.012687672,0.0141679,0,0,0,0.004229224,0.232607317,0,0.004229224,0,0.013956439,0,0,0,0,0.012899133,0.021780503,0,0,0,0.017762741,0,0,0,0,0,0,0.000211461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304504123,0
"465","PG3_0","PG","12-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.0041841,0.446304045,0.143654114,0,0,0.032277346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032675832,0,0,0,0.028093246,0.048017533,0,0.027894003,0,0.01593943,0,0,0,0,0.008168958,0.000398486,0,0,0,0.012353058,0,0,0,0,0,0,0.004383343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199243,0.195457262,0
"466","PG3_11","PG","12-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0,0.180368098,0.449897751,0,0,0.012474438,0,0,0,0,0,0,0.000204499,0,0,0,0,0,0,0.012269939,0,0,0,0.016564417,0.016359918,0,0,0,0.00408998,0,0,0.00408998,0,0.004294479,0,0,0,0,0.021063395,0,0,0.00408998,0,0,0,0.012474438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261758691,0
"467","PG3_15","PG","12-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0,0.238185255,0.166351607,0,0,0.007561437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038563327,0,0,0,0.003969754,0.098487713,0,0.011342155,0,0,0,0,0,0,0.015311909,0.011531191,0,0,0,0.011720227,0,0,0,0,0,0,0.003780718,0,0,0,0,0,0,0,0,0,0,0,0.003780718,0,0,0,0,0,0,0,0,0,0.38563327,0
"468","PG3_95","PG","12-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.004065828,0.10571152,0.124298161,0,0,0.000387222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02749274,0,0,0,0.007744434,0.286544046,0,0.05053243,0,0.008325266,0,0,0,0,0.004453049,0.000387222,0,0,0,0.008131655,0,0,0,0,0,0,0.003872217,0.003872217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325266215,0.038915779
"469","PG4_28","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.28474169,0.264317181,0,0,0.004205046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036243492,0,0,0,0.016019223,0,0,0.024429315,0,0,0,0,0.02102523,0,0.012014417,0,0,0,0,0,0,0.00020024,0.244493392,0,0,0,0.00020024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092110533,0
"470","PG4_5","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.008770053,0.036149733,0.188235294,0,0,0.00855615,0.029946524,0,0,0.008983957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675935829,0,0,0,0.004705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038716578,0
"471","PG4_65","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.13926358,0.218738607,0,0,0.014764856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02934743,0,0,0,0.018775064,0,0,0.007291287,0,0.012212906,0,0,0,0,0.003827926,0.000911411,0,0,0,0.003645643,0,0,0.339227124,0,0,0,0.007838133,0.003645643,0,0,0,0,0,0,0,0,0.003645643,0,0.007291287,0,0,0,0,0,0,0,0,0,0.18957346,0
"472","PG4_94","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.007506099,0.233064365,0.270219553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01519985,0,0,0,0.003940702,0,0,0,0,0,0,0,0,0,0.000187652,0.000187652,0,0,0,0,0,0,0.270219553,0,0,0,0.000375305,0,0,0,0,0,0,0,0,0.000187652,0,0,0,0,0,0,0,0,0,0,0,0,0.198911616,0
"473","PG5_2","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.308423053,0.31243403,0,0,0.004222081,0,0,0,0,0,0,0,0,0,0,0,0.000633312,0,0.000211104,0,0,0,0.06375343,0.016888326,0,0.00464429,0,0.025543593,0,0,0,0,0.004222081,0.001266624,0,0,0,0.004433186,0,0,0.008444163,0,0,0,0.004222081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004222081,0,0,0.236436563,0
"474","PG5_3","PG","12-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.293343362,0.172997367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037796164,0,0,0,0.050018804,0,0,0.049266642,0,0.027265889,0,0,0,0,0.003760812,0.000188041,0,0,0,0.000188041,0,0,0.22564874,0,0,0,0.003948853,0,0,0,0,0,0,0,0,0.003760812,0.003760812,0,0,0,0,0,0,0,0,0,0,0.000188041,0.127867619,0
"475","PG5_92","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.05371179,0.602620087,0.253275109,0,0,0.008733624,0.004366812,0,0,0,0,0,0,0,0,0,0,0,0,0.018340611,0,0,0,0.000436681,0,0.004585153,0,0,0,0,0,0.030786026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018777293,0
"476","PG5_93","PG","12-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.009543286,0.177459668,0.200408998,0,0,0.013633265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1045217,0,0,0.10043172,0,0.009770507,0,0,0,0,0.004998864,0.004998864,0,0.000454442,0,0,0,0,0.250170416,0,0,0,0.000908884,0,0,0,0,0,0,0,0,0,0.004544422,0,0,0,0,0,0,0,0,0,0,0,0.118154965,0
"477","PG6_B","PG","12-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0,0.193972013,0.297093649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009903122,0.086544672,0.155220667,0,0,0,0.004951561,0,0,0,0,0.022174381,0.005812702,0,0,0,0.00452099,0,0,0,0,0,0,0.00452099,0,0,0,0,0,0,0,0,0,0,0,0.004305705,0.004305705,0,0,0,0,0,0,0,0,0.206673843,0
"478","PG6_D","PG","12-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.000204834,0.11532159,0.172060631,0,0,0.000409668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037074969,0,0,0.000409668,0.131298648,0.213027448,0,0,0,0.005120852,0,0,0,0,0.016591561,0.009217534,0,0,0.004301516,0.008193363,0,0,0,0,0,0,0.004096682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282671036,0
"479","PG6_E","PG","12-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.000197278,0.134543302,0.378772934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197278,0,0,0,0.02761886,0.244624186,0,0,0,0.000394555,0,0,0,0,0,0.000394555,0,0,0.011836654,0,0,0,0,0,0,0,0.003945551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19727757,0
"480","PG6_F","PG","12-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.019743102,0.057802093,0.209324453,0,0,0.004757374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009752617,0,0,0.000237869,0.109657469,0.295195052,0,0,0,0.00547098,0,0,0,0,0.014272122,0.000951475,0,0.015223597,0.000475737,0.000237869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256898192,0
"481","SC1_54","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0,0.152384973,0.088856057,0.021317011,0,0.008442381,0,0,0.012874631,0,0,0,0.021317011,0,0,0,0,0,0,0.008442381,0,0,0,0,0,0,0,0,0.02617138,0,0,0.021105952,0,0.00443225,0,0,0,0,0.00443225,0,0,0.244829042,0.11861545,0,0,0.148374842,0,0,0,0,0,0,0,0,0,0,0.00443225,0,0,0,0,0,0,0,0,0,0,0.11397214,0
"482","SC1_62","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.047355047,0.203511204,0.088011088,0.027720028,0,0.115731116,0,0,0.004851005,0,0,0,0,0.032340032,0,0,0,0,0,0.037191037,0,0,0,0.014553015,0,0,0,0,0.005313005,0,0,0.023562024,0,0.009471009,0.000231,0,0,0,0.013860014,0.004620005,0,0.198660199,0.065835066,0,0,0.051513052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055671056,0
"483","SC1_63","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.0052148,0.10479265,0.089644897,0.034765334,0,0,0.019865905,0,0.035261982,0,0,0,0.005463124,0.004966476,0.015147753,0,0,0,0,0.010181276,0,0,0,0.000744971,0,0,0.000248324,0,0.010926248,0,0,0,0,0,0.000248324,0,0,0,0.0052148,0.0052148,0,0.38738515,0.010926248,0,0,0.203625528,0,0,0,0,0,0,0,0,0,0,0.010181276,0,0,0,0,0,0,0,0,0,0,0.039980134,0
"484","SC1_64","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.085851832,0.315859856,0.032361594,0.04279219,0,0.059106713,0,0,0.027280021,0,0,0,0.000267451,0,0,0,0,0,0.005349024,0.053490238,0,0,0,0.005883926,0,0,0,0,0.000534902,0,0,0.101898903,0,0.010698048,0.000267451,0,0,0,0.016047071,0,0,0,0,0,0,0.059374164,0.005349024,0,0,0,0,0,0.005616475,0,0,0,0.000267451,0,0,0,0,0,0,0.010698048,0,0.021663546,0,0.13934207,0
"485","SC4_36","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0,0.05577232,0.119807207,0,0,0.004590314,0,0,0,0,0,0,0.005049346,0.106036263,0.023410604,0,0,0.00481983,0,0.032132201,0,0,0,0.014689006,0,0,0,0,0.001147579,0,0,0,0,0.041542346,0.005737893,0,0,0.004590314,0.005049346,0,0,0.257057608,0.010098692,0,0,0.124397521,0,0,0,0,0,0.009410145,0,0,0.009180629,0,0,0,0,0,0,0,0,0,0,0,0.000229516,0.16525132,0
"486","SC4_45","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0,0.031855647,0.080418802,0,0,0,0,0,0,0,0,0,0.010024504,0.004455335,0,0,0,0,0,0.160614836,0,0,0,0.022499443,0,0,0,0.013811539,0.004900869,0,0,0,0,0.013366006,0.004678102,0.004455335,0,0.004455335,0.000222767,0,0,0.365560258,0.040989084,0,0,0.094453108,0.000222767,0,0,0,0,0,0,0,0.013588773,0,0,0,0,0,0,0,0,0,0,0,0,0.129427489,0
"487","SC4_51","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0,0.013288336,0.215144484,0,0,0,0,0,0,0,0,0,0.018139633,0,0.008437039,0,0,0,0,0.042396119,0,0,0,0.02615482,0,0,0,0.008858891,0,0,0,0,0,0.017085003,0.004429445,0,0,0,0,0,0.004218519,0.413414891,0.008437039,0,0,0.080362793,0,0,0,0,0,0,0,0,0.012655558,0,0,0,0,0,0,0,0,0,0,0,0.004640371,0.092807425,0.029529635
"488","SC4_52","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0,0.030115975,0.116161616,0,0,0,0,0,0,0,0,0,0.012158623,0.029928919,0.003741115,0,0,0,0,0.045080434,0,0,0,0.004115226,0,0,0,0,0,0,0,0,0,0.026187804,0,0.004115226,0.000187056,0.000187056,0.00748223,0,0,0.348110737,0.034605312,0,0,0.07557052,0.003741115,0,0,0,0,0,0,0,0.000374111,0,0,0,0,0,0.029928919,0,0,0,0,0,0,0.183314628,0.044893378
"489","SC5_34","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.00415714,0.021201413,0.266056953,0,0,0,0.020785699,0,0,0,0,0,0.004988568,0,0.046144253,0,0,0,0,0.029099979,0,0.00415714,0.00415714,0.04219497,0,0,0.004364997,0,0.004988568,0,0,0,0,0.004364997,0.008937851,0,0,0,0.021201413,0,0,0.290999792,0.02140927,0,0,0.041987113,0,0,0,0,0,0,0,0,0.020993556,0,0,0,0,0,0,0,0,0.00415714,0,0,0,0.129494908,0.00415714
"490","SC5_47","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.02019802,0.135049505,0.158415842,0.015841584,0,0.008118812,0.067524752,0,0,0,0,0,0.008118812,0,0,0,0,0,0,0.011881188,0,0,0.003960396,0.012871287,0,0,0,0,0.016435644,0,0,0,0,0.004752475,0.00039604,0.00019802,0.003960396,0,0.007920792,0,0,0.052277228,0.004158416,0,0,0.202178218,0.027920792,0,0,0,0,0.023762376,0,0,0.003960396,0.015841584,0,0,0,0,0,0,0,0,0,0,0.00019802,0.194059406,0
"491","SC5_49","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.008668076,0.038689218,0.173361522,0,0,0.00845666,0.042283298,0,0.00422833,0,0,0,0,0,0,0,0,0,0,0.00845666,0,0,0,0.017758985,0,0,0,0,0.005496829,0,0,0,0,0.000211416,0.001479915,0,0,0,0.00422833,0.00422833,0.00845666,0.279069767,0.013107822,0,0,0.119238901,0,0,0,0,0,0,0,0,0.004439746,0,0,0.000211416,0,0,0,0,0,0.00422833,0,0,0,0.245243129,0.00845666
"492","SC5_50","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.008056593,0.035959914,0.172921989,0,0,0.023776773,0.015916683,0,0.000393005,0,0,0,0,0.015720181,0,0,0,0,0,0.066810768,0,0,0.003930045,0.020239733,0,0,0.00786009,0,0.015916683,0,0,0,0,0.023580271,0.000786009,0,0,0,0.008253095,0,0.011986638,0.267243073,0.039693456,0,0,0.114560817,0.004126547,0,0,0,0,0.00786009,0,0,0.01218314,0.00786009,0,0,0,0,0,0,0,0,0,0,0.000196502,0.114167813,0
"493","SC6_14","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0,0.122372723,0.448388603,0,0,0,0.093414292,0,0.000233536,0,0,0,0.000467071,0,0,0,0,0,0,0,0,0,0.009574965,0.03339561,0.009574965,0,0,0,0,0,0,0,0,0,0.020317609,0,0,0.028257823,0,0,0.009808501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004670715,0,0,0,0,0,0,0,0,0,0,0,0.205511443,0.014012144
"494","SC6_18","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.000499625,0.094928803,0.31976018,0.010242318,0,0,0,0,0.004996253,0,0,0,0,0,0.040219835,0,0,0,0,0.04071946,0,0,0.015238571,0.070447165,0.214838871,0,0,0,0.000749438,0,0,0,0,0,0.011741194,0.000249813,0,0.010242318,0.009992506,0,0.000249813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004996253,0,0,0.144891332,0.004996253
"495","SC6_21","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.00022899,0.088161209,0.311426609,0,0,0,0,0,0.032516602,0,0,0,0,0,0,0,0,0,0,0.013739409,0,0,0.004808793,0.032516602,0.339134417,0,0,0,0.010075567,0,0,0,0,0.022899015,0.047400962,0.009617586,0,0.036638425,0.013739409,0,0.009159606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027936799,0
"496","SC6_33","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.010095911,0.136294801,0.166582534,0,0,0.025744573,0.181726401,0,0.015143867,0,0,0,0,0,0,0,0,0,0,0.015143867,0,0,0.001009591,0.020696618,0.11130742,0,0,0,0.000504796,0,0,0,0,0.030287733,0.001261989,0,0,0,0.021201413,0,0,0,0,0,0,0.005047956,0.000252398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015143867,0,0.010095911,0.227158001,0.005300353
"497","SC7_2","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.000433745,0.140099761,0.078291043,0.004337454,0,0,0,0,0.008674908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05790501,0.039253958,0,0.026024723,0,0.009542399,0,0,0,0,0.052700065,0.004988072,0.013446107,0.004337454,0.034699631,0.004771199,0,0,0,0,0,0,0.251572327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268922143,0
"498","SC7_3","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0.004199034,0.151375184,0.239554902,0,0,0,0,0,0.121981944,0,0,0,0,0,0,0,0,0,0,0.012597103,0,0,0.004199034,0.080621457,0.041990342,0,0,0,0.017425992,0,0,0,0,0.017006089,0.008817972,0,0,0.004199034,0,0,0,0.051228218,0.000209952,0,0,0.155574218,0,0,0,0,0,0,0,0,0,0,0,0.008398068,0,0,0,0,0,0,0,0,0,0.080621457,0
"499","SC7_4","SC","13-Dec-09",40159,912,"u_con","c_rem","u_con.c_rem",0.004417937,0.282747957,0.084382593,0,0,0,0,0,0.040424122,0,0,0,0,0,0,0,0,0,0.01325381,0.008835874,0,0,0.004417937,0.032250939,0.009277667,0,0,0,0.014137398,0,0,0,0,0.022752375,0.010382152,0.004417937,0,0,0.008835874,0,0,0.004417937,0,0,0,0.189971283,0,0,0,0,0,0,0,0,0,0.008835874,0,0,0,0,0,0,0,0,0,0,0,0.256240336,0
"500","SC7_5","SC","13-Dec-09",40159,912,"u_con","c_con","u_con.c_con",0,0.233099103,0.092318876,0,0,0,0,0,0.102011146,0,0,0,0,0,0,0,0,0,0,0.014780712,0,0,0.000242307,0.068572813,0.029561425,0,0,0,0.010176884,0,0,0,0,0.063726678,0.026411437,0,0,0,0.019384541,0,0,0,0,0,0,0.03440756,0,0,0,0,0,0,0,0,0.00969227,0,0,0.004846135,0,0,0,0,0,0.004846135,0.004846135,0,0,0.281075842,0
"501","SC8_37","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.018634987,0.061495458,0.056370836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019333799,0,0,0.004658747,0.004891684,0,0,0,0,0,0.358723503,0.004658747,0.041928721,0,0.005124621,0,0,0,0,0.000232937,0,0,0,0,0,0,0.153738644,0,0,0,0.01397624,0,0,0,0,0,0,0.004658747,0,0,0,0,0,0,0,0,0,0,0.200326112,0
"502","SC8_38","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0.009485992,0.035517317,0.114714317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017648356,0,0,0,0.004412089,0.004412089,0.088682991,0,0,0,0,0.044341496,0.018530774,0,0,0,0.004632694,0.001323627,0.022501655,0.000220604,0,0.000441209,0,0.004632694,0.282373704,0,0,0,0.278182219,0,0,0,0.026913744,0,0,0,0,0.004632694,0,0,0.005073902,0,0,0,0,0,0,0,0,0,0.031325833,0
"503","SC8_39","SC","13-Dec-09",40159,912,"u_rem","c_con","u_rem.c_con",0.022558087,0.185201895,0.076923077,0,0,0.013986014,0,0.004511617,0,0,0,0,0,0,0,0,0,0.013534852,0,0.018272051,0,0,0.004511617,0.027295285,0,0,0.004511617,0,0,0.184976314,0,0.049627792,0,0.004962779,0.000676743,0,0,0,0,0,0,0,0,0,0,0.040830138,0,0,0,0,0,0,0,0,0,0,0.004511617,0.004511617,0,0,0,0,0,0,0,0,0.058651026,0.26167381,0
"504","SC8_40","SC","13-Dec-09",40159,912,"u_rem","c_rem","u_rem.c_rem",0,0.004906771,0.009813543,0,0,0,0,0,0,0,0,0,0,0,0,0.010058881,0,0.025024534,0.039254171,0.014720314,0,0,0.004906771,0.020363101,0,0,0,0,0,0.02060844,0.044406281,0,0,0.004906771,0,0,0,0.024779195,0.010058881,0,0,0,0,0,0,0.588812561,0,0,0,0,0,0,0.014720314,0.004906771,0,0,0.004906771,0,0,0,0,0,0,0,0.039254171,0,0,0.113591757,0
"505","ON0_45","ON","23-Mar-10",40259,1003,"u_con","c_con","u_con.c_con",0,0.050655242,0.282258065,0,0,0.005040323,0,0,0,0,0,0,0,0,0.070816532,0,0,0,0,0.030241935,0,0,0.005292339,0.010332661,0,0,0,0,0,0,0,0,0,0.06577621,0.005040323,0.050655242,0,0.005040323,0,0,0,0.106350806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035282258,0.277217742,0
"506","ON0_46","ON","23-Mar-10",40259,1003,"u_con","c_rem","u_con.c_rem",0,0.079184997,0.273442927,0,0,0,0,0,0,0,0,0,0,0,0.282472795,0,0,0,0,0.018522806,0,0,0,0.023153508,0,0,0,0,0.00046307,0,0,0,0,0.033109516,0,0.018522806,0,0,0,0,0,0.066450567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037740218,0.166936791,0
"507","ON0_48","ON","23-Mar-10",40259,1003,"u_con","c_rem","u_con.c_rem",0,0.125753661,0.241171404,0,0,0.030361757,0,0,0,0,0,0,0,0.025839793,0.142980189,0,0,0.004306632,0,0.000215332,0,0,0.004306632,0.009905254,0,0,0,0,0.000645995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215332,0.017657192,0.353143842,0
"508","ON0_49","ON","23-Mar-10",40259,1003,"u_con","c_con","u_con.c_con",0,0.100702576,0.444964871,0,0,0.00029274,0,0,0,0.023419204,0,0,0,0,0.070550351,0,0,0,0,0.029859485,0,0,0.00058548,0.216920375,0,0,0,0,0.012295082,0,0,0,0,0.035421546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0.047131148,0
"509","ON1_17","ON","23-Mar-10",40259,1003,"u_rem","c_rem","u_rem.c_rem",0,0.005316321,0.595427964,0,0,0.010632642,0,0,0,0,0,0,0,0,0.04784689,0,0,0,0,0,0,0,0.026581606,0.000265816,0,0,0,0,0,0,0,0,0,0,0,0,0.053163211,0,0,0,0,0.000265816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021265284,0,0.23923445
"510","ON1_84","ON","23-Mar-10",40259,1003,"u_rem","c_con","u_rem.c_con",0,0.025319104,0.393387738,0,0,0.012554928,0,0,0,0,0,0,0,0.071144591,0.012764177,0,0,0,0,0,0,0.012554928,0,0.071772337,0,0,0,0,0.000209249,0,0,0,0,0.012554928,0,0,0.021761875,0,0,0,0,0.143126177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068005859,0.15484411,0
"511","ON1_85","ON","23-Mar-10",40259,1003,"u_rem","c_rem","u_rem.c_rem",0,0.010802052,0.469889279,0,0,0,0,0,0,0,0,0,0,0,0.021604105,0,0,0,0,0,0,0,0.005401026,0.010802052,0,0,0.005401026,0,0,0,0,0,0,0,0,0,0.032406157,0,0,0,0,0.022414259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075614367,0,0.345665676
"512","ON1_86","ON","23-Mar-10",40259,1003,"u_rem","c_con","u_rem.c_con",0,0.011915401,0.321715818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006851355,0,0,0,0.059874888,0,0,0,0.346142389,0,0,0,0,0,0.023830801,0,0,0.09204647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059577,0,0,0,0,0,0,0,0,0,0,0,0.095918975,0.035746202,0
"513","ON2_43","ON","23-Mar-10",40259,1003,"u_con","c_rem","u_con.c_rem",0,0.108781399,0.41519618,0,0,0.000207598,0,0,0,0,0,0,0,0,0.020759809,0,0,0,0,0.00435956,0,0,0.000415196,0.041727216,0,0,0,0,0,0,0,0,0,0.04567158,0.000207598,0,0.016815445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207598,0,0,0,0,0,0,0,0.04670957,0.29894125,0
"514","ON2_44","ON","23-Mar-10",40259,1003,"u_con","c_rem","u_con.c_rem",0,0.071226415,0.509433962,0,0,0.009433962,0,0,0,0,0,0,0,0.009433962,0.056603774,0,0,0,0,0,0,0,0.005188679,0.094575472,0,0,0,0,0.000471698,0,0,0,0,0.028301887,0,0.009433962,0.01509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030424528,0.160377358,0
"515","ON2_82","ON","23-Mar-10",40259,1003,"u_con","c_con","u_con.c_con",0,0.080893855,0.162011173,0,0,0,0,0,0,0,0,0,0,0,0.326480447,0,0,0,0,0,0,0,0,0.053631285,0,0,0,0,0.000223464,0,0,0,0,0.111731844,0.004916201,0,0.004692737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004469274,0,0,0,0.004469274,0,0,0,0,0,0,0,0,0,0,0.009608939,0.227932961,0.008938547
